Depth,YearBP,uncertainty,
372.013,1459,2,
372.221,1460,2,
372.484,1461,2,
372.703,1462,2,
372.976,1463,2,
373.206,1464,2,
373.501,1465,2,
373.775,1466,2,
373.961,1467,2,
374.169,1468,2,
374.409,1469,2,
374.650,1470,2,
374.913,1471,2,
375.088,1472,2,
375.252,1473,2,
375.427,1474,2,
375.678,1475,2,
375.908,1476,2,
376.116,1477,2,
376.302,1478,2,
376.455,1479,2,
376.652,1480,2,
376.915,1481,2,
377.112,1482,2,
377.407,1483,2,
377.692,1484,2,
377.921,1485,2,
378.206,1486,2,
378.403,1487,2,
378.600,1488,2,
378.808,1489,2,
379.059,1490,2,
379.322,1491,2,
379.541,1492,2,
379.792,1493,2,
379.989,1494,2,
380.164,1495,2,
380.328,1496,2,
380.624,1497,2,
380.919,1498,2,
381.149,1499,2,
381.346,1500,2,
381.587,1501,2,
381.805,1502,2,
382.057,1503,2,
382.243,1504,2,
382.506,1505,2,
382.768,1506,2,
383.020,1507,2,
383.217,1508,2,
383.403,1509,2,
383.643,1510,2,
383.862,1511,2,
384.081,1512,2,
384.289,1513,2,
384.562,1514,2,
384.770,1515,2,
384.989,1516,2,
385.208,1517,2,
385.449,1518,2,
385.799,1519,2,
386.094,1520,2,
386.324,1521,2,
386.630,1522,2,
386.882,1523,2,
387.123,1524,2,
387.407,1525,2,
387.681,1526,2,
387.998,1527,2,
388.239,1528,2,
388.425,1529,2,
388.622,1530,2,
388.818,1531,2,
389.048,1532,2,
389.278,1533,2,
389.584,1534,2,
389.748,1535,2,
389.945,1536,2,
390.142,1537,2,
390.394,1538,2,
390.635,1539,2,
390.875,1540,2,
391.138,1541,2,
391.313,1542,2,
391.576,1543,2,
391.882,1544,2,
392.046,1545,2,
392.287,1546,2,
392.571,1547,2,
392.878,1548,2,
393.129,1549,2,
393.370,1550,2,
393.665,1551,2,
393.851,1552,2,
394.125,1553,2,
394.300,1554,2,
394.519,1555,2,
394.738,1556,2,
394.924,1557,2,
395.208,1558,2,
395.427,1559,2,
395.624,1560,2,
395.799,1561,2,
396.072,1562,2,
396.346,1563,2,
396.532,1564,2,
396.773,1565,2,
397.002,1566,2,
397.210,1567,2,
397.462,1568,2,
397.724,1569,2,
397.943,1570,2,
398.162,1571,2,
398.468,1572,2,
398.818,1573,2,
399.016,1574,2,
399.245,1575,2,
399.420,1576,2,
399.661,1577,2,
399.989,1578,2,
400.208,1579,2,
400.427,1580,2,
400.689,1581,2,
400.985,1582,2,
401.171,1583,2,
401.357,1584,2,
401.587,1585,2,
401.838,1586,2,
402.024,1587,2,
402.243,1588,2,
402.462,1589,2,
402.757,1590,2,
402.987,1591,2,
403.206,1592,2,
403.457,1593,2,
403.676,1594,2,
403.939,1595,2,
404.125,1596,2,
404.376,1597,2,
404.573,1598,2,
404.738,1599,2,
405.033,1600,2,
405.296,1601,2,
405.547,1602,2,
405.788,1603,2,
405.985,1604,2,
406.204,1605,2,
406.499,1606,2,
406.784,1607,2,
407.057,1608,2,
407.331,1609,2,
407.571,1610,2,
407.845,1611,2,
408.075,1612,2,
408.326,1613,2,
408.567,1614,2,
408.775,1615,2,
408.983,1616,2,
409.201,1617,2,
409.376,1618,2,
409.661,1619,2,
409.891,1620,2,
410.110,1621,2,
410.317,1622,2,
410.482,1623,2,
410.646,1624,2,
410.875,1625,2,
411.105,1626,2,
411.379,1627,2,
411.663,1628,2,
411.915,1629,2,
412.101,1630,2,
412.309,1631,2,
412.549,1632,2,
412.757,1633,2,
412.965,1634,2,
413.271,1635,2,
413.446,1636,2,
413.698,1637,2,
413.950,1638,2,
414.147,1639,2,
414.398,1640,2,
414.617,1641,2,
414.825,1642,2,
414.989,1643,2,
415.153,1644,2,
415.328,1645,2,
415.536,1646,2,
415.832,1647,2,
416.160,1648,2,
416.390,1649,2,
416.630,1650,3,
416.849,1651,3,
417.024,1652,3,
417.210,1653,3,
417.462,1654,3,
417.648,1655,3,
417.834,1656,3,
418.085,1657,3,
418.414,1658,3,
418.643,1659,3,
418.840,1660,3,
419.026,1661,3,
419.201,1662,3,
419.377,1663,3,
419.617,1664,3,
419.803,1665,3,
419.989,1666,3,
420.186,1667,3,
420.361,1668,3,
420.536,1669,3,
420.788,1670,3,
420.996,1671,3,
421.237,1672,3,
421.455,1673,3,
421.663,1674,3,
421.882,1675,3,
422.079,1676,3,
422.298,1677,3,
422.527,1678,3,
422.735,1679,3,
423.020,1680,3,
423.260,1681,3,
423.479,1682,3,
423.687,1683,3,
423.950,1684,3,
424.158,1685,3,
424.355,1686,3,
424.562,1687,3,
424.781,1688,3,
424.989,1689,3,
425.175,1690,3,
425.372,1691,3,
425.613,1692,3,
425.799,1693,3,
425.952,1694,3,
426.116,1695,3,
426.313,1696,3,
426.521,1697,3,
426.740,1698,3,
426.980,1699,3,
427.199,1700,3,
427.451,1701,3,
427.714,1702,3,
427.899,1703,3,
428.118,1704,3,
428.315,1705,3,
428.545,1706,3,
428.753,1707,3,
428.972,1708,3,
429.201,1709,3,
429.420,1710,3,
429.617,1711,3,
429.858,1712,3,
430.066,1713,3,
430.274,1714,3,
430.558,1715,3,
430.854,1716,3,
431.007,1717,3,
431.291,1718,3,
431.554,1719,3,
431.816,1720,3,
432.046,1721,3,
432.298,1722,3,
432.637,1723,3,
432.845,1724,3,
433.118,1725,3,
433.381,1726,3,
433.578,1727,3,
433.720,1728,3,
433.994,1729,3,
434.223,1730,3,
434.475,1731,3,
434.727,1732,3,
434.978,1733,3,
435.296,1734,3,
435.591,1735,3,
435.832,1736,3,
436.061,1737,3,
436.280,1738,3,
436.532,1739,3,
436.784,1740,3,
437.013,1741,3,
437.341,1742,3,
437.615,1743,3,
437.889,1744,3,
438.085,1745,3,
438.239,1746,3,
438.458,1747,3,
438.720,1748,3,
438.873,1749,3,
439.037,1750,3,
439.234,1751,3,
439.431,1752,3,
439.650,1753,3,
439.935,1754,3,
440.241,1755,3,
440.525,1756,3,
440.744,1757,3,
440.963,1758,3,
441.127,1759,3,
441.368,1760,3,
441.598,1761,3,
441.827,1762,3,
442.046,1763,3,
442.243,1764,3,
442.484,1765,3,
442.703,1766,3,
442.954,1767,3,
443.129,1768,3,
443.403,1769,3,
443.578,1770,3,
443.753,1771,3,
444.005,1772,3,
444.223,1773,3,
444.453,1774,3,
444.661,1775,3,
444.847,1776,3,
445.066,1777,3,
445.328,1778,3,
445.591,1779,3,
445.843,1780,3,
446.050,1781,3,
446.258,1782,3,
446.543,1783,3,
446.816,1784,3,
447.068,1785,3,
447.276,1786,3,
447.527,1787,3,
447.746,1788,3,
447.998,1789,3,
448.239,1790,3,
448.403,1791,3,
448.611,1792,3,
448.862,1793,3,
449.081,1794,3,
449.366,1795,3,
449.552,1796,3,
449.814,1797,3,
450.055,1798,3,
450.219,1799,3,
450.405,1800,3,
450.689,1801,3,
450.930,1802,3,
451.116,1803,3,
451.324,1804,3,
451.587,1805,3,
451.860,1806,3,
452.024,1807,3,
452.221,1808,3,
452.418,1809,3,
452.626,1810,3,
452.845,1811,3,
453.075,1812,3,
453.271,1813,3,
453.523,1814,3,
453.742,1815,3,
453.939,1816,3,
454.114,1817,3,
454.311,1818,3,
454.530,1819,3,
454.792,1820,3,
455.044,1821,3,
455.252,1822,3,
455.503,1823,3,
455.733,1824,3,
455.941,1825,3,
456.116,1826,3,
456.324,1827,3,
456.543,1828,3,
456.784,1829,3,
457.024,1830,3,
457.243,1831,3,
457.506,1832,3,
457.713,1833,3,
457.910,1834,3,
458.151,1835,3,
458.370,1836,3,
458.589,1837,3,
458.873,1838,3,
459.114,1839,3,
459.355,1840,3,
459.563,1841,3,
459.770,1842,3,
459.967,1843,3,
460.230,1844,3,
460.471,1845,3,
460.722,1846,3,
460.974,1847,3,
461.280,1848,3,
461.554,1849,3,
461.718,1850,3,
461.959,1851,3,
462.188,1852,3,
462.506,1853,3,
462.768,1854,3,
463.042,1855,3,
463.261,1856,3,
463.534,1857,3,
463.851,1858,3,
464.059,1859,3,
464.344,1860,3,
464.530,1861,3,
464.705,1862,3,
464.869,1863,3,
465.175,1864,3,
465.471,1865,3,
465.657,1866,3,
465.886,1867,3,
466.138,1868,3,
466.324,1869,3,
466.619,1870,3,
466.893,1871,3,
467.134,1872,3,
467.331,1873,3,
467.527,1874,3,
467.757,1875,3,
467.987,1876,3,
468.217,1877,3,
468.447,1878,3,
468.665,1879,3,
468.884,1880,3,
469.048,1881,3,
469.311,1882,3,
469.530,1883,3,
469.759,1884,3,
469.946,1885,3,
470.197,1886,3,
470.405,1887,3,
470.613,1888,3,
470.897,1889,3,
471.116,1890,3,
471.335,1891,3,
471.543,1892,3,
471.794,1893,3,
472.013,1894,3,
472.232,1895,3,
472.473,1896,3,
472.735,1897,3,
472.998,1898,3,
473.206,1899,3,
473.458,1900,3,
473.720,1901,3,
473.961,1902,3,
474.169,1903,3,
474.344,1904,3,
474.595,1905,3,
474.847,1906,3,
475.044,1907,3,
475.307,1908,3,
475.536,1909,3,
475.744,1910,3,
475.941,1911,3,
476.204,1912,3,
476.444,1913,3,
476.674,1914,3,
476.860,1915,3,
477.101,1916,3,
477.396,1917,3,
477.637,1918,3,
477.932,1919,3,
478.173,1920,3,
478.392,1921,3,
478.633,1922,3,
478.917,1923,3,
479.179,1924,3,
479.398,1925,3,
479.628,1926,3,
479.814,1927,3,
480.022,1928,3,
480.208,1929,3,
480.427,1930,3,
480.635,1931,3,
480.875,1932,3,
481.138,1933,3,
481.335,1934,3,
481.608,1935,3,
481.893,1936,3,
482.101,1937,3,
482.287,1938,3,
482.484,1939,3,
482.681,1940,3,
482.889,1941,3,
483.107,1942,3,
483.370,1943,3,
483.567,1944,3,
483.775,1945,3,
483.961,1946,3,
484.125,1947,3,
484.322,1948,3,
484.530,1949,3,
484.759,1950,3,
484.956,1951,3,
485.208,1952,3,
485.460,1953,3,
485.744,1954,3,
485.974,1955,3,
486.182,1956,3,
486.433,1957,3,
486.619,1958,3,
486.838,1959,3,
487.024,1960,3,
487.243,1961,3,
487.473,1962,3,
487.702,1963,3,
487.910,1964,3,
488.118,1965,3,
488.348,1966,3,
488.534,1967,3,
488.753,1968,3,
488.983,1969,3,
489.256,1970,3,
489.519,1971,3,
489.694,1972,3,
489.913,1973,3,
490.153,1974,3,
490.350,1975,3,
490.558,1976,3,
490.821,1977,3,
491.029,1978,3,
491.247,1979,3,
491.477,1980,3,
491.783,1981,3,
492.068,1982,3,
492.287,1983,3,
492.571,1984,3,
492.768,1985,3,
492.987,1986,3,
493.195,1987,3,
493.414,1988,3,
493.687,1989,3,
493.939,1990,3,
494.136,1991,3,
494.366,1992,3,
494.595,1993,3,
494.792,1994,3,
495.055,1995,3,
495.274,1996,3,
495.547,1997,3,
495.755,1998,3,
495.963,1999,3,
496.193,2000,3,
496.422,2001,3,
496.641,2002,3,
496.827,2003,3,
497.079,2004,3,
497.374,2005,3,
497.604,2006,3,
497.812,2007,3,
498.140,2008,3,
498.392,2009,3,
498.633,2010,3,
498.906,2011,3,
499.092,2012,3,
499.289,2013,3,
499.541,2014,3,
499.803,2015,3,
500.044,2016,3,
500.274,2017,3,
500.503,2018,3,
500.711,2019,3,
500.974,2020,3,
501.258,2021,3,
501.488,2022,3,
501.718,2023,3,
502.013,2024,3,
502.210,2025,3,
502.484,2026,3,
502.681,2027,3,
502.856,2028,3,
503.053,2029,3,
503.326,2030,3,
503.589,2031,3,
503.775,2032,3,
504.070,2033,3,
504.245,2034,3,
504.442,2035,3,
504.705,2036,3,
504.902,2037,3,
505.219,2038,3,
505.438,2039,3,
505.678,2040,3,
505.875,2041,3,
506.094,2042,3,
506.324,2043,3,
506.598,2044,3,
506.838,2045,3,
507.024,2046,3,
507.309,2047,3,
507.549,2048,3,
507.790,2049,3,
507.987,2050,3,
508.217,2051,3,
508.425,2052,3,
508.665,2053,3,
508.906,2054,3,
509.125,2055,3,
509.366,2056,3,
509.595,2057,3,
509.781,2058,3,
509.956,2059,3,
510.164,2060,3,
510.405,2061,3,
510.646,2062,3,
510.908,2063,3,
511.105,2064,3,
511.313,2065,3,
511.532,2066,3,
511.729,2067,3,
511.915,2068,3,
512.145,2069,3,
512.407,2070,3,
512.637,2071,3,
512.878,2072,3,
513.053,2073,3,
513.261,2074,3,
513.479,2075,3,
513.698,2076,3,
513.895,2077,3,
514.092,2078,3,
514.322,2079,3,
514.617,2080,3,
514.847,2081,3,
515.077,2082,3,
515.285,2083,3,
515.525,2084,3,
515.788,2085,3,
515.963,2086,3,
516.215,2087,3,
516.455,2088,3,
516.641,2089,3,
516.816,2090,3,
517.046,2091,3,
517.320,2092,3,
517.582,2093,3,
517.845,2094,3,
518.009,2095,3,
518.304,2096,3,
518.534,2097,3,
518.797,2098,3,
519.048,2099,3,
519.300,2100,3,
519.475,2101,3,
519.760,2102,3,
519.989,2103,3,
520.230,2104,3,
520.492,2105,3,
520.689,2106,3,
520.930,2107,3,
521.105,2108,3,
521.335,2109,3,
521.598,2110,3,
521.871,2111,3,
522.101,2112,3,
522.309,2113,3,
522.571,2114,3,
522.768,2115,3,
523.009,2116,3,
523.206,2117,3,
523.425,2118,3,
523.644,2119,3,
523.906,2120,3,
524.081,2121,3,
524.322,2122,3,
524.508,2123,3,
524.683,2124,3,
524.891,2125,3,
525.088,2126,3,
525.339,2127,3,
525.569,2128,3,
525.788,2129,3,
525.985,2130,3,
526.171,2131,3,
526.433,2132,3,
526.707,2133,3,
527.002,2134,3,
527.232,2135,3,
527.462,2136,3,
527.637,2137,3,
527.801,2138,3,
528.020,2139,3,
528.239,2140,3,
528.468,2141,3,
528.644,2142,3,
528.851,2143,3,
529.081,2144,3,
529.289,2145,3,
529.530,2146,3,
529.803,2147,3,
530.033,2148,3,
530.230,2149,3,
530.438,2150,3,
530.689,2151,3,
530.875,2152,3,
531.094,2153,3,
531.324,2154,3,
531.576,2155,3,
531.751,2156,3,
531.970,2157,3,
532.134,2158,3,
532.396,2159,3,
532.637,2160,3,
532.932,2161,3,
533.162,2162,3,
533.425,2163,3,
533.632,2164,3,
533.939,2165,3,
534.136,2166,3,
534.333,2167,3,
534.617,2168,3,
534.913,2169,3,
535.131,2170,3,
535.427,2171,3,
535.679,2172,3,
535.908,2173,3,
536.083,2174,3,
536.280,2175,3,
536.499,2176,3,
536.718,2177,3,
536.991,2178,3,
537.265,2179,3,
537.484,2180,3,
537.768,2181,3,
537.987,2182,3,
538.184,2183,3,
538.479,2184,3,
538.676,2185,3,
538.928,2186,3,
539.169,2187,3,
539.387,2188,3,
539.617,2189,3,
539.880,2190,3,
540.099,2191,3,
540.317,2192,3,
540.536,2193,3,
540.799,2194,3,
541.039,2195,3,
541.346,2196,3,
541.608,2197,3,
541.937,2198,3,
542.232,2199,3,
542.593,2200,3,
542.900,2201,3,
543.096,2202,3,
543.315,2203,3,
543.545,2204,3,
543.764,2205,3,
544.026,2206,3,
544.267,2207,3,
544.541,2208,3,
544.792,2209,3,
544.989,2210,3,
545.208,2211,3,
545.427,2212,3,
545.635,2213,3,
545.886,2214,3,
546.094,2215,3,
546.247,2216,3,
546.466,2217,3,
546.794,2218,3,
547.046,2219,3,
547.396,2220,3,
547.615,2221,3,
547.911,2222,3,
548.118,2223,3,
548.326,2224,3,
548.556,2225,3,
548.818,2226,3,
548.994,2227,3,
549.256,2228,3,
549.464,2229,3,
549.650,2230,3,
549.924,2231,3,
550.274,2232,3,
550.493,2233,3,
550.722,2234,3,
550.930,2235,3,
551.171,2236,3,
551.401,2237,3,
551.554,2238,3,
551.751,2239,3,
552.024,2240,3,
552.243,2241,3,
552.429,2242,3,
552.714,2243,3,
552.878,2244,3,
553.129,2245,3,
553.326,2246,3,
553.578,2247,3,
553.895,2248,3,
554.125,2249,3,
554.344,2250,3,
554.562,2251,3,
554.869,2252,3,
555.055,2253,3,
555.372,2254,3,
555.602,2255,3,
555.908,2256,3,
556.258,2257,3,
556.455,2258,3,
556.663,2259,3,
556.926,2260,3,
557.166,2261,3,
557.396,2262,3,
557.571,2263,3,
557.878,2264,3,
558.096,2265,3,
558.326,2266,3,
558.545,2267,3,
558.775,2268,3,
559.015,2269,3,
559.289,2270,3,
559.552,2271,3,
559.836,2272,3,
560.088,2273,3,
560.394,2274,3,
560.700,2275,3,
560.919,2276,3,
561.116,2277,3,
561.335,2278,3,
561.598,2279,3,
561.882,2280,3,
562.112,2281,3,
562.331,2282,3,
562.571,2283,3,
562.867,2284,3,
563.053,2285,3,
563.282,2286,3,
563.545,2287,3,
563.786,2288,3,
564.016,2289,3,
564.289,2290,3,
564.639,2291,3,
564.858,2292,3,
565.066,2293,3,
565.252,2294,3,
565.438,2295,3,
565.591,2296,3,
565.777,2297,3,
565.974,2298,3,
566.226,2299,3,
566.444,2300,3,
566.696,2301,3,
566.871,2302,3,
567.101,2303,3,
567.320,2304,3,
567.582,2305,3,
567.812,2306,3,
568.042,2307,3,
568.239,2308,3,
568.447,2309,3,
568.611,2310,3,
568.851,2311,3,
569.093,2312,3,
569.288,2313,3,
569.497,2314,3,
569.792,2315,3,
569.967,2316,3,
570.186,2317,3,
570.460,2318,3,
570.744,2319,3,
570.963,2320,3,
571.160,2321,3,
571.368,2322,3,
571.619,2323,3,
571.915,2324,3,
572.155,2325,3,
572.375,2326,3,
572.593,2327,3,
572.899,2328,3,
573.184,2329,3,
573.392,2330,3,
573.589,2331,3,
573.797,2332,3,
574.059,2333,3,
574.300,2334,3,
574.537,2335,3,
574.764,2336,3,
575.022,2337,3,
575.247,2338,3,
575.547,2339,3,
575.777,2340,3,
576.028,2341,3,
576.313,2342,3,
576.587,2343,3,
576.794,2344,3,
576.928,2345,3,
577.172,2346,3,
577.464,2347,3,
577.682,2348,3,
577.950,2349,3,
578.221,2350,3,
578.490,2351,3,
578.734,2352,3,
578.929,2353,3,
579.152,2354,3,
579.395,2355,3,
579.613,2356,3,
579.881,2357,3,
580.103,2358,3,
580.277,2359,3,
580.475,2360,3,
580.748,2361,3,
580.971,2362,3,
581.193,2363,3,
581.414,2364,3,
581.659,2365,3,
581.904,2366,3,
582.099,2367,3,
582.390,2368,3,
582.607,2369,3,
582.777,2370,3,
582.970,2371,3,
583.209,2372,3,
583.423,2373,3,
583.731,2374,3,
583.897,2375,3,
584.144,2376,3,
584.396,2377,3,
584.622,2378,3,
584.849,2379,3,
585.050,2380,3,
585.248,2381,3,
585.470,2382,3,
585.717,2383,3,
585.865,2384,3,
586.059,2385,3,
586.340,2386,3,
586.550,2387,3,
586.873,2388,3,
587.120,2389,3,
587.338,2390,3,
587.557,2391,3,
587.824,2392,3,
587.994,2393,3,
588.276,2394,3,
588.511,2395,3,
588.770,2396,3,
589.048,2397,3,
589.270,2398,3,
589.537,2399,3,
589.781,2400,3,
589.961,2401,3,
590.233,2402,3,
590.465,2403,3,
590.694,2404,3,
590.878,2405,3,
591.061,2406,3,
591.311,2407,3,
591.539,2408,3,
591.813,2409,3,
592.076,2410,3,
592.291,2411,3,
592.554,2412,3,
592.793,2413,3,
593.023,2414,3,
593.333,2415,3,
593.592,2416,3,
593.835,2417,3,
594.018,2418,3,
594.201,2419,3,
594.406,2420,3,
594.679,2421,3,
594.913,2422,3,
595.125,2423,3,
595.289,2424,3,
595.524,2425,3,
595.761,2426,3,
596.017,2427,3,
596.250,2428,3,
596.483,2429,4,
596.717,2430,4,
596.974,2431,4,
597.230,2432,4,
597.440,2433,4,
597.749,2434,4,
597.985,2435,4,
598.247,2436,4,
598.483,2437,4,
598.692,2438,4,
598.932,2439,4,
599.100,2440,4,
599.316,2441,4,
599.556,2442,4,
599.799,2443,4,
600.018,2444,4,
600.236,2445,4,
600.479,2446,4,
600.674,2447,4,
600.917,2448,4,
601.112,2449,4,
601.330,2450,4,
601.622,2451,4,
601.769,2452,4,
601.987,2453,4,
602.181,2454,4,
602.431,2455,4,
602.617,2456,4,
602.808,2457,4,
602.998,2458,4,
603.260,2459,4,
603.426,2460,4,
603.595,2461,4,
603.837,2462,4,
604.128,2463,4,
604.321,2464,4,
604.500,2465,4,
604.663,2466,4,
604.907,2467,4,
605.176,2468,4,
605.444,2469,4,
605.595,2470,4,
605.769,2471,4,
605.993,2472,4,
606.292,2473,4,
606.541,2474,4,
606.861,2475,4,
607.057,2476,4,
607.328,2477,4,
607.549,2478,4,
607.818,2479,4,
608.037,2480,4,
608.232,2481,4,
608.523,2482,4,
608.782,2483,4,
609.087,2484,4,
609.322,2485,4,
609.565,2486,4,
609.785,2487,4,
610.053,2488,4,
610.248,2489,4,
610.466,2490,4,
610.605,2491,4,
610.813,2492,4,
611.090,2493,4,
611.298,2494,4,
611.513,2495,4,
611.781,2496,4,
612.001,2497,4,
612.196,2498,4,
612.442,2499,4,
612.664,2500,4,
612.910,2501,4,
613.107,2502,4,
613.404,2503,4,
613.685,2504,4,
613.912,2505,4,
614.130,2506,4,
614.374,2507,4,
614.621,2508,4,
614.844,2509,4,
615.091,2510,4,
615.313,2511,4,
615.508,2512,4,
615.726,2513,4,
615.896,2514,4,
616.089,2515,4,
616.383,2516,4,
616.644,2517,4,
616.906,2518,4,
617.073,2519,4,
617.216,2520,4,
617.454,2521,4,
617.714,2522,4,
617.950,2523,4,
618.162,2524,4,
618.358,2525,4,
618.557,2526,4,
618.806,2527,4,
619.039,2528,4,
619.237,2529,4,
619.424,2530,4,
619.641,2531,4,
619.906,2532,4,
620.099,2533,4,
620.293,2534,4,
620.555,2535,4,
620.817,2536,4,
621.079,2537,4,
621.274,2538,4,
621.493,2539,4,
621.736,2540,4,
621.954,2541,4,
622.249,2542,4,
622.444,2543,4,
622.713,2544,4,
622.981,2545,4,
623.178,2546,4,
623.467,2547,4,
623.684,2548,4,
623.926,2549,4,
624.219,2550,4,
624.476,2551,4,
624.666,2552,4,
624.911,2553,4,
625.073,2554,4,
625.313,2555,4,
625.553,2556,4,
625.841,2557,4,
626.081,2558,4,
626.272,2559,4,
626.509,2560,4,
626.746,2561,4,
626.983,2562,4,
627.172,2563,4,
627.356,2564,4,
627.609,2565,4,
627.908,2566,4,
628.094,2567,4,
628.420,2568,4,
628.583,2569,4,
628.769,2570,4,
629.026,2571,4,
629.196,2572,4,
629.416,2573,4,
629.709,2574,4,
629.879,2575,4,
630.027,2576,4,
630.214,2577,4,
630.428,2578,4,
630.643,2579,4,
630.884,2580,4,
631.044,2581,4,
631.289,2582,4,
631.605,2583,4,
631.921,2584,4,
632.090,2585,4,
632.297,2586,4,
632.573,2587,4,
632.800,2588,4,
633.045,2589,4,
633.287,2590,4,
633.529,2591,4,
633.831,2592,4,
634.157,2593,4,
634.440,2594,4,
634.723,2595,5,
634.959,2596,5,
635.150,2597,5,
635.338,2598,5,
635.572,2599,5,
635.759,2600,5,
636.066,2601,5,
636.276,2602,5,
636.509,2603,5,
636.789,2604,5,
636.998,2605,5,
637.233,2606,5,
637.466,2607,5,
637.653,2608,5,
637.863,2609,5,
638.077,2610,5,
638.224,2611,5,
638.493,2612,5,
638.747,2613,5,
638.965,2614,5,
639.183,2615,5,
639.352,2616,5,
639.593,2617,5,
639.882,2618,5,
640.123,2619,5,
640.384,2620,5,
640.597,2621,5,
640.810,2622,5,
641.027,2623,5,
641.267,2624,5,
641.454,2625,5,
641.747,2626,5,
642.060,2627,5,
642.271,2628,5,
642.455,2629,5,
642.665,2630,5,
642.849,2631,5,
643.148,2632,5,
643.353,2633,5,
643.557,2634,5,
643.863,2635,5,
644.103,2636,5,
644.331,2637,5,
644.514,2638,5,
644.756,2639,5,
644.924,2640,5,
645.111,2641,5,
645.274,2642,5,
645.554,2643,5,
645.787,2644,5,
645.977,2645,5,
646.195,2646,5,
646.485,2647,5,
646.679,2648,5,
646.922,2649,5,
647.156,2650,5,
647.318,2651,5,
647.504,2652,5,
647.759,2653,5,
647.923,2654,5,
648.158,2655,5,
648.464,2656,5,
648.652,2657,5,
648.840,2658,5,
649.074,2659,5,
649.238,2660,5,
649.508,2661,5,
649.776,2662,5,
649.990,2663,5,
650.225,2664,5,
650.460,2665,5,
650.718,2666,5,
650.978,2667,5,
651.254,2668,5,
651.501,2669,5,
651.712,2670,5,
651.915,2671,5,
652.152,2672,5,
652.342,2673,5,
652.579,2674,5,
652.796,2675,5,
652.982,2676,5,
653.212,2677,5,
653.396,2678,5,
653.603,2679,5,
653.833,2680,5,
654.045,2681,5,
654.278,2682,5,
654.581,2683,5,
654.767,2684,5,
654.991,2685,5,
655.201,2686,5,
655.436,2687,5,
655.620,2688,5,
655.883,2689,5,
656.039,2690,5,
656.245,2691,5,
656.478,2692,5,
656.761,2693,5,
656.943,2694,5,
657.174,2695,5,
657.353,2696,5,
657.634,2697,5,
657.893,2698,5,
658.131,2699,5,
658.315,2700,5,
658.527,2701,5,
658.764,2702,5,
658.958,2703,5,
659.200,2704,5,
659.442,2705,5,
659.659,2706,5,
659.900,2707,5,
660.137,2708,5,
660.422,2709,5,
660.682,2710,5,
660.848,2711,5,
661.160,2712,5,
661.376,2713,5,
661.591,2714,5,
661.806,2715,5,
662.064,2716,5,
662.296,2717,5,
662.551,2718,5,
662.806,2719,5,
662.954,2720,5,
663.205,2721,5,
663.406,2722,5,
663.556,2723,5,
663.707,2724,5,
663.910,2725,5,
664.118,2726,5,
664.406,2727,5,
664.640,2728,5,
664.849,2729,5,
665.071,2730,5,
665.355,2731,5,
665.521,2732,5,
665.782,2733,5,
665.950,2734,5,
666.145,2735,5,
666.389,2736,5,
666.560,2737,5,
666.780,2738,5,
666.926,2739,5,
667.095,2740,5,
667.333,2741,5,
667.500,2742,5,
667.676,2743,5,
667.909,2744,5,
668.154,2745,5,
668.347,2746,5,
668.612,2747,5,
668.829,2748,5,
669.087,2749,5,
669.318,2750,5,
669.526,2751,5,
669.734,2752,5,
669.988,2753,5,
670.172,2754,5,
670.309,2755,5,
670.561,2756,5,
670.744,2757,5,
671.016,2758,5,
671.149,2759,5,
671.416,2760,5,
671.577,2761,5,
671.817,2762,6,
672.056,2763,6,
672.334,2764,6,
672.496,2765,6,
672.752,2766,6,
672.984,2767,6,
673.122,2768,6,
673.375,2769,6,
673.513,2770,6,
673.789,2771,6,
674.047,2772,6,
674.307,2773,6,
674.472,2774,6,
674.637,2775,6,
674.850,2776,6,
675.017,2777,6,
675.207,2778,6,
675.468,2779,6,
675.776,2780,6,
675.997,2781,6,
676.145,2782,6,
676.318,2783,6,
676.614,2784,6,
676.762,2785,6,
676.974,2786,6,
677.201,2787,6,
677.433,2788,6,
677.615,2789,6,
677.809,2790,6,
677.986,2791,6,
678.263,2792,6,
678.511,2793,6,
678.736,2794,6,
678.970,2795,6,
679.231,2796,6,
679.420,2797,6,
679.634,2798,6,
679.850,2799,6,
679.993,2800,6,
680.231,2801,6,
680.421,2802,6,
680.659,2803,6,
680.851,2804,6,
681.063,2805,6,
681.251,2806,6,
681.463,2807,6,
681.698,2808,6,
681.988,2809,6,
682.179,2810,6,
682.349,2811,6,
682.500,2812,6,
682.769,2813,6,
683.007,2814,6,
683.241,2815,6,
683.381,2816,6,
683.615,2817,6,
683.804,2818,6,
684.061,2819,6,
684.270,2820,6,
684.479,2821,6,
684.664,2822,6,
684.854,2823,6,
685.043,2824,6,
685.279,2825,6,
685.515,2826,6,
685.727,2827,6,
685.940,2828,6,
686.172,2829,6,
686.357,2830,6,
686.543,2831,6,
686.801,2832,6,
687.099,2833,6,
687.348,2834,6,
687.634,2835,6,
687.777,2836,6,
687.989,2837,6,
688.200,2838,6,
688.389,2839,6,
688.643,2840,6,
688.858,2841,6,
689.091,2842,6,
689.283,2843,6,
689.495,2844,6,
689.757,2845,6,
689.898,2846,6,
690.086,2847,6,
690.297,2848,6,
690.532,2849,6,
690.673,2850,6,
690.899,2851,6,
691.095,2852,6,
